ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud,customer_age,device_trust_score,ethnicity,gender,country_of_origin,,,,
10626,218.6154517,2.645314393,1,8,0,luxury,16,web,1,75,0.082348621,Other,Male,Brazil,,,,
10627,72.39257955,2.322779204,0,9,0,grocery,13,mobile,1,56,0.902612855,White,Male,India,,,,
10628,158.7050792,1.760939659,0,3,0,travel,10,web,0,63,0.845632313,Asian,Female,Nigeria,,,,
10629,322.8847676,0.826773084,0,8,1,travel,4,web,1,30,0.893185183,White,Other,China,,,,
10630,107.1554077,0.742985312,0,3,0,clothing,1,branch,0,27,0.005762957,Black,Other,Brazil,,,,
10631,83.83217977,0.709452351,0,2,1,grocery,13,mobile,1,40,0.741903481,Black,Female,Nigeria,,,,
10632,153.2274391,0.605839298,0,2,0,electronics,15,mobile,1,35,0.548938114,Asian,Male,UK,,,,
10633,65.55867037,1.375554064,0,9,1,clothing,1,web,1,49,0.573179434,Other,Male,France,,,,
10634,570.741,1.831236136,0,4,0,clothing,16,branch,0,50,0.469201987,Black,Male,UK,,,,
10635,171.2607481,16.2957517,0,5,0,luxury,15,branch,0,53,0.742676918,White,Male,Brazil,,,,
10636,91.67015073,4.319360211,0,2,0,clothing,8,mobile,0,45,0.99983929,Black,Female,UK,,,,
10637,195.8457092,21.9485905,0,9,0,grocery,19,branch,1,33,0.710538359,White,Male,China,,,,
10638,152.5816981,2.329794683,0,7,1,travel,19,mobile,1,33,0.678050416,White,Male,Brazil,,,,
10639,139.736246,3.059003225,0,3,0,luxury,8,mobile,1,35,0.654437716,White,Female,India,,,,
10640,107.1319895,1.962092871,0,6,0,electronics,4,branch,1,25,0.69521167,Black,Male,France,,,,
10641,102.833341,1.009893397,0,7,0,grocery,3,web,1,59,0.342112467,Asian,Female,India,,,,
10642,37.60351887,0.77254785,0,6,0,electronics,6,mobile,1,33,0.320219744,White,Male,China,,,,
10643,412.7340683,14.50931546,0,6,1,clothing,4,mobile,0,72,0.784337978,Black,Other,Nigeria,,,,
10644,252.730291,21.64174002,0,8,0,grocery,23,mobile,1,73,0.053088017,Other,Male,France,,,,
10645,210.1646157,0.229745875,0,8,0,luxury,2,mobile,0,28,0.759247738,Asian,Other,UK,,,,
10646,150.6920021,0.814629619,0,5,0,luxury,7,branch,0,23,0.813841585,Black,Female,Brazil,,,,
10647,71.23918757,2.754108654,0,4,0,electronics,15,branch,1,18,0.52159796,Asian,Male,France,,,,
10648,86.8497732,1.031023365,0,5,0,travel,5,branch,0,79,0.910148095,Black,Male,Nigeria,,,,
10649,42.22776239,2.261843365,0,9,0,luxury,8,branch,1,78,0.473087437,White,Male,India,,,,
10650,96.35421394,0.69111964,0,6,0,electronics,21,mobile,0,78,0.178086668,Other,Other,Nigeria,,,,
10651,62.40143537,3.048736021,0,3,0,travel,19,web,0,29,0.361398649,Black,Male,UK,,,,
10652,493.1346537,1.585174177,0,3,0,grocery,17,web,0,74,0.905867506,Asian,Female,Brazil,,,,
10653,308.3615003,2.168590372,1,1,0,luxury,10,branch,1,55,0.993738288,Other,Male,Brazil,,,,
10654,176.8557294,0.495305612,0,5,0,luxury,18,mobile,1,45,0.421853967,Other,Female,UK,,,,
10655,78.36941735,2.794200888,0,6,1,electronics,6,branch,1,62,0.166846546,Other,Other,Brazil,,,,
10656,65.41988835,20.44905755,0,8,0,luxury,9,web,0,75,0.28632928,White,Female,France,,,,
10657,143.281893,1.993686803,0,9,0,electronics,4,branch,1,34,0.553296343,White,Other,France,,,,
10658,317.1084328,10.45470807,0,7,1,luxury,6,mobile,1,18,0.572095918,Black,Other,UK,,,,
10659,43.4640195,9.263893484,0,1,0,electronics,22,mobile,0,49,0.630059407,White,Other,UK,,,,
10660,250.4220386,15.18886029,0,7,0,luxury,5,mobile,1,25,0.835353373,Other,Female,Nigeria,,,,
10661,95.99005983,7.805846856,0,9,0,grocery,17,branch,1,71,0.711214152,Asian,Female,Brazil,,,,
10662,111.3571397,5.388122806,0,4,1,grocery,20,web,1,57,0.260840227,Other,Female,China,,,,
10663,173.0095879,9.710044393,0,7,0,electronics,14,mobile,1,73,0.395044061,Other,Male,India,,,,
10664,80.76137834,0.393293683,0,9,0,grocery,9,web,0,60,0.839816584,White,Female,UK,,,,
10665,137.682672,3.107209422,0,1,1,electronics,5,web,0,63,0.633382671,Asian,Other,Nigeria,,,,
10666,74.81184392,22.66715015,0,9,0,electronics,23,branch,0,41,0.166418048,Other,Female,UK,,,,
10667,102.7441907,7.339695034,0,4,0,clothing,0,branch,0,27,0.325538804,Asian,Other,UK,,,,
10668,284.4443802,16.36077361,0,8,0,grocery,9,web,0,64,0.791090912,Asian,Female,France,,,,
10669,179.8221208,7.562335473,0,3,0,clothing,22,mobile,1,56,0.172094123,Other,Female,China,,,,
10670,283.7067826,10.39248863,0,2,0,clothing,14,mobile,0,56,0.691050653,White,Other,Brazil,,,,
10671,94.9233158,6.129893033,0,8,0,luxury,13,branch,1,27,0.563536536,White,Female,China,,,,
10672,251.716371,7.146051157,0,8,0,electronics,15,mobile,1,53,0.147474906,Black,Male,UK,,,,
10673,32.48005475,3.70306022,0,3,1,travel,4,web,0,42,0.688878924,Other,Male,Brazil,,,,
10674,172.9517976,12.90077241,0,8,0,clothing,13,mobile,0,77,0.142348971,Other,Other,Nigeria,,,,
10675,263.4490506,8.715958381,0,6,0,luxury,15,branch,1,67,0.398435579,Asian,Other,UK,,,,
10676,31.02780555,9.285810719,0,9,0,grocery,13,web,0,76,0.308559925,Asian,Other,China,,,,
10677,95.88343664,5.589114701,0,6,1,travel,6,web,1,74,0.690009953,Black,Male,India,,,,
10678,172.8610021,1.816196117,1,8,0,electronics,18,mobile,1,27,0.782362357,Black,Other,China,,,,
10679,333.2560616,0.181400142,0,2,0,luxury,3,mobile,1,36,0.168316582,Asian,Other,France,,,,
10680,102.7329194,13.7174903,0,1,0,travel,17,web,0,63,0.811996743,Asian,Male,India,,,,
10681,244.847144,4.410900225,0,2,0,electronics,21,branch,0,62,0.007214056,Black,Other,France,,,,
10682,430.6374896,1.770127792,0,4,0,electronics,20,branch,0,32,0.530058547,White,Female,UK,,,,
10683,252.8180839,0.807509633,0,9,1,travel,14,mobile,1,33,0.51678889,Black,Female,China,,,,
10684,141.8038522,8.845779298,0,7,0,luxury,16,branch,1,19,0.623821431,Asian,Female,UK,,,,
10685,219.3197064,9.055329049,0,9,1,travel,0,web,1,46,0.23970053,Other,Female,Brazil,,,,
10686,100.220344,8.423716764,0,9,0,clothing,23,branch,1,21,0.00985683,Asian,Male,France,,,,
10687,178.0971491,5.179352259,1,9,1,electronics,14,web,1,70,0.454762916,White,Female,Nigeria,,,,
10688,147.3658447,2.278652977,0,8,0,grocery,15,mobile,0,67,0.071406211,Asian,Female,India,,,,
10689,214.1605581,1.812533038,0,6,0,travel,23,branch,0,46,0.892193887,Asian,Male,China,,,,
10690,118.9478797,0.042957861,0,7,0,travel,21,web,0,48,0.173666326,Black,Male,Nigeria,,,,
10691,222.9527095,8.967030882,0,2,0,electronics,10,mobile,0,34,0.425232967,White,Male,France,,,,
10692,118.0113542,0.4574672,0,1,0,electronics,8,web,0,27,0.43400039,Black,Female,Nigeria,,,,
10693,306.3201573,4.981474467,0,5,0,travel,16,branch,0,44,0.552864648,Other,Other,France,,,,
10694,128.0208379,3.506652331,0,8,0,grocery,14,web,1,70,0.782532349,Other,Other,Brazil,,,,
10695,17.72228907,3.740016798,0,3,1,electronics,7,mobile,0,58,0.472148151,White,Female,Brazil,,,,
10696,67.45884716,13.06684964,0,7,0,electronics,17,mobile,1,32,0.025753267,Other,Other,Nigeria,,,,
10697,169.055795,0.160627776,0,5,0,clothing,7,branch,0,77,0.771110411,Other,Other,Nigeria,,,,
10698,490.2919929,7.422673089,0,8,0,luxury,2,mobile,0,61,0.082173315,Asian,Male,China,,,,
10699,298.3097852,0.267280254,0,6,0,clothing,21,branch,1,48,0.641553292,Black,Female,France,,,,
10700,13.16696819,0.194502573,0,6,0,grocery,22,mobile,0,38,0.803429509,Black,Female,Brazil,,,,
10701,39.38223821,2.808995707,0,7,0,luxury,18,branch,1,77,0.282690172,Black,Other,China,,,,
10702,362.2229507,0.325761144,1,7,0,travel,13,mobile,1,76,0.449106482,White,Female,Nigeria,,,,
10703,262.4324494,7.78289806,0,4,0,grocery,1,branch,1,75,0.014335842,Asian,Male,China,,,,
10704,665.2682801,3.77046714,0,8,0,grocery,0,web,1,58,0.8038752,Asian,Other,France,,,,
10705,114.1190947,0.147343762,0,6,0,clothing,4,web,1,63,0.70326109,White,Male,France,,,,
10706,79.26586418,0.206718395,0,8,0,luxury,16,branch,1,62,0.231387394,Black,Other,Nigeria,,,,
10707,176.0776039,4.742372201,0,7,1,grocery,0,mobile,0,77,0.390226198,Asian,Female,India,,,,
10708,112.2939244,8.202368329,0,1,0,luxury,20,mobile,1,43,0.695316502,Asian,Male,China,,,,
10709,339.6997183,2.879483934,0,4,0,travel,15,branch,1,55,0.358163122,Black,Male,UK,,,,
10710,109.1137942,4.043695647,0,7,1,luxury,2,mobile,0,68,0.162414776,Other,Male,France,,,,
10711,134.197322,8.04292773,0,9,0,clothing,9,branch,0,53,0.518505529,White,Other,Brazil,,,,
10712,69.55147035,4.714536325,0,2,0,clothing,18,web,0,69,0.72356757,Asian,Other,China,,,,
10713,284.7389927,1.272914634,0,5,0,grocery,10,branch,1,34,0.320809507,Black,Male,UK,,,,
10714,73.71216087,4.747325144,0,9,0,luxury,22,mobile,1,68,0.121772272,Other,Male,France,,,,
10715,225.9412343,4.948064705,0,9,1,clothing,2,mobile,1,20,0.829544162,Black,Other,China,,,,
10716,545.337489,6.623306174,0,6,0,electronics,1,branch,1,78,0.252801866,Black,Female,India,,,,
10717,26.35151456,4.84943585,0,7,0,clothing,2,branch,1,31,0.512814954,Other,Female,UK,,,,
10718,444.0161681,17.40804699,0,9,1,travel,14,branch,1,66,0.691343149,White,Male,Brazil,,,,
10719,205.486165,1.098798345,0,8,0,electronics,19,branch,1,30,0.3170752,Asian,Female,UK,,,,
10720,59.50072545,15.08893649,0,6,0,luxury,8,web,0,58,0.648636537,White,Other,China,,,,
10721,181.1921371,3.864627428,0,6,1,grocery,14,mobile,1,44,0.459709506,White,Female,Nigeria,,,,
10722,279.0173792,5.573039808,0,7,0,electronics,1,mobile,0,18,0.570436655,Black,Other,France,,,,
10723,84.02816406,0.523812347,0,7,0,clothing,5,branch,1,74,0.590576104,Black,Male,Nigeria,,,,
10724,235.2430393,2.394825852,0,2,0,grocery,4,branch,0,34,0.824150687,Black,Female,India,,,,
10725,468.5557345,7.334901218,0,9,1,grocery,5,branch,1,65,0.656326273,White,Female,UK,,,,
10726,108.9971017,6.136395067,1,4,0,grocery,4,web,0,67,0.264306692,Asian,Other,Nigeria,,,,
10727,68.77282117,0.204836005,0,9,0,grocery,21,web,1,51,0.059604341,Black,Other,India,,,,
10728,150.949347,3.954839444,0,3,0,luxury,11,branch,0,31,0.001985544,Other,Male,Nigeria,,,,
10729,173.9647272,0.462101858,0,5,0,luxury,3,mobile,0,71,0.904417385,Asian,Male,Brazil,,,,
10730,351.5929908,27.43098673,0,5,0,luxury,23,web,1,72,0.942110052,Asian,Other,Nigeria,,,,
10731,147.0888338,11.37954972,0,7,1,clothing,22,mobile,0,76,0.094111488,Asian,Other,France,,,,
10732,117.4076374,0.106530152,0,4,0,luxury,13,web,0,34,0.487053618,Other,Male,China,,,,
10733,67.17540869,9.782566079,0,4,1,grocery,13,branch,1,20,0.151595203,Other,Other,Nigeria,,,,
10734,31.30912241,12.59311975,0,1,0,electronics,10,branch,0,51,0.948749087,Black,Female,Nigeria,,,,
10735,49.44204228,2.181283369,0,6,0,electronics,0,mobile,1,57,0.246832517,Asian,Male,Nigeria,,,,
10736,49.14873817,6.355937272,0,4,0,electronics,20,branch,0,42,0.501647096,White,Female,Nigeria,,,,
10737,135.349637,2.917911295,1,5,1,electronics,22,mobile,1,78,0.165620192,White,Other,Nigeria,,,,
10738,38.18292143,5.324424787,0,9,1,electronics,4,branch,1,19,0.332761085,White,Male,UK,,,,
10739,159.7550348,2.079982376,1,4,1,travel,4,branch,1,51,0.266806361,Black,Male,UK,,,,
10740,537.4544119,1.947165821,0,1,0,electronics,11,mobile,1,43,0.475426043,White,Male,China,,,,
10741,358.5124038,2.762005907,0,9,0,electronics,4,branch,1,48,0.419781962,Asian,Other,Brazil,,,,
10742,134.3075499,0.786590379,2,5,0,electronics,20,web,1,26,0.330797795,Black,Male,UK,,,,
10743,768.5145974,8.893395885,0,7,0,clothing,12,branch,1,47,0.105877618,Black,Male,India,,,,
10744,174.4292235,2.14390841,0,3,0,travel,10,mobile,1,37,0.484487022,Other,Male,France,,,,
10745,193.5695164,2.555374557,0,4,0,electronics,20,branch,0,38,0.850208018,Asian,Male,Nigeria,,,,
10746,148.715851,11.22415766,0,9,0,luxury,0,web,0,46,0.730223337,White,Other,Nigeria,,,,
10747,162.4738961,3.432087519,1,1,0,clothing,11,branch,0,76,0.720574884,Asian,Male,Nigeria,,,,
10748,105.8941186,3.929097217,0,5,0,travel,5,branch,1,42,0.366091737,Asian,Male,Brazil,,,,
10749,135.868805,15.67475617,0,8,0,luxury,10,web,1,55,0.708419081,Black,Other,Brazil,,,,
10750,445.9911452,10.889745,0,7,0,luxury,11,branch,1,75,0.465531481,White,Male,India,,,,
10751,384.843977,0.928436326,0,4,0,clothing,5,branch,0,61,0.150276091,White,Female,Nigeria,,,,
10752,16.7199444,3.204814201,0,7,0,luxury,23,mobile,1,42,0.41904975,White,Male,Brazil,,,,
10753,42.99440082,17.75363358,0,1,0,grocery,4,mobile,0,26,0.132738631,Other,Male,Nigeria,,,,
10754,85.06756008,2.328992801,0,6,0,clothing,17,mobile,1,56,0.114482819,Asian,Female,UK,,,,
10755,318.9954918,2.3226779,0,9,0,clothing,15,mobile,1,79,0.023059308,Black,Other,Nigeria,,,,
10756,390.6169739,1.084752786,0,3,0,grocery,12,web,0,61,0.282854301,Black,Male,India,,,,
10757,278.2727618,0.607015418,1,4,0,clothing,6,mobile,0,43,0.330874784,Black,Female,India,,,,
10758,59.26955857,6.741233039,0,8,0,luxury,13,mobile,0,74,0.699443713,White,Other,Brazil,,,,
10759,107.70811,7.349042257,0,5,0,luxury,0,branch,0,54,0.538004785,White,Other,Nigeria,,,,
10760,238.1637959,17.3709317,1,5,0,luxury,20,web,1,33,0.858449712,Black,Female,India,,,,
10761,137.5261802,7.423246497,0,1,0,grocery,20,web,0,54,0.176470627,Asian,Other,UK,,,,
10762,122.8094581,1.3942889,0,6,0,luxury,11,mobile,1,29,0.265956646,Black,Other,Brazil,,,,
10763,124.2744233,0.204717188,0,2,0,grocery,2,branch,1,41,0.941076111,Asian,Female,UK,,,,
10764,365.6072813,21.14648804,0,1,0,grocery,17,web,1,43,0.444045248,Black,Other,India,,,,
10765,255.5598938,2.080992746,0,6,0,grocery,10,web,0,37,0.789050943,Asian,Female,China,,,,
10766,129.8132677,1.869625396,0,5,0,clothing,19,mobile,0,26,0.492167649,Black,Other,Brazil,,,,
10767,212.4152005,11.81992059,0,5,0,travel,6,mobile,0,40,0.471085657,Other,Female,Nigeria,,,,
10768,51.7065081,4.398587536,0,9,0,grocery,9,mobile,1,56,0.148116288,Other,Other,China,,,,
10769,107.8816361,1.209537325,0,3,0,luxury,18,branch,0,46,0.851199611,White,Female,France,,,,
10770,342.0855447,10.99546253,0,1,0,grocery,12,mobile,0,48,0.078355281,White,Male,Nigeria,,,,
10771,35.65551827,25.07386049,0,8,0,electronics,13,web,1,36,0.310261095,White,Other,Nigeria,,,,
10772,257.7823026,0.453336958,0,5,1,clothing,14,web,1,37,0.673468072,White,Female,UK,,,,
10773,16.48306063,9.911633259,0,5,1,luxury,5,mobile,1,40,0.507257551,Black,Other,Nigeria,,,,
10774,495.6172152,2.475710427,0,8,1,clothing,6,web,1,60,0.881378327,Other,Other,France,,,,
10775,105.7516058,3.712448174,1,8,0,clothing,12,branch,1,44,0.039297953,White,Male,Brazil,,,,
10776,223.6876598,12.31470686,0,2,1,electronics,15,mobile,0,47,0.649407519,Asian,Other,Brazil,,,,
10777,181.8526004,18.13031128,0,3,1,grocery,14,web,0,38,0.477465471,Asian,Other,China,,,,
10778,186.8333023,1.520167899,0,1,1,luxury,17,web,1,61,0.154311823,White,Male,France,,,,
10779,209.6454299,1.196687155,0,3,1,travel,2,mobile,0,52,0.743251907,White,Female,UK,,,,
10780,29.02484785,0.419716217,0,4,0,clothing,15,web,1,66,0.411306855,White,Female,China,,,,
10781,189.7127776,4.125374757,0,7,0,travel,0,web,0,24,0.531581904,Black,Female,France,,,,
10782,144.0249822,0.068488916,0,9,0,travel,23,mobile,1,39,0.967266066,Asian,Female,Brazil,,,,
10783,106.2442001,2.654276914,0,5,0,grocery,0,branch,1,27,0.486230081,Asian,Female,China,,,,
10784,85.02732673,0.381080283,0,1,1,travel,18,web,0,40,0.823372866,Asian,Female,France,,,,
10785,193.2502427,2.597867063,0,2,0,luxury,5,branch,0,32,0.769577523,Other,Male,UK,,,,
10786,69.57965825,0.203756804,1,2,0,grocery,10,branch,0,47,0.662754592,Black,Female,China,,,,
10787,337.9626612,9.015637018,0,9,0,travel,23,branch,1,51,0.896812143,Other,Male,Nigeria,,,,
10788,235.4265064,1.176960003,0,7,0,grocery,6,branch,1,30,0.251601647,Black,Other,Nigeria,,,,
10789,201.9531526,1.989782172,1,2,0,luxury,2,branch,1,77,0.820771231,Asian,Male,Brazil,,,,
10790,328.4433808,10.20295051,0,1,0,clothing,5,web,0,21,0.377787488,Asian,Male,UK,,,,
10791,24.07425922,6.857345233,0,5,0,electronics,0,web,0,35,0.81249089,Other,Male,Nigeria,,,,
10792,50.04072411,1.236146245,0,1,1,grocery,7,branch,0,73,0.493788685,Asian,Male,Nigeria,,,,
10793,242.8264844,0.373075835,0,9,0,electronics,13,mobile,1,40,0.857709253,White,Female,Nigeria,,,,
10794,89.43371156,6.288165135,0,3,1,clothing,3,branch,1,50,0.894843538,Black,Other,India,,,,
10795,99.5291385,2.47724354,0,2,0,luxury,3,mobile,1,51,0.597643876,Asian,Other,Nigeria,,,,
10796,43.03891591,7.263880493,0,6,0,clothing,22,web,0,51,0.507626957,White,Other,India,,,,
10797,69.7600621,2.946592139,0,3,0,electronics,22,mobile,0,53,0.783280143,Other,Male,France,,,,
10798,343.0523651,2.123258085,1,5,0,luxury,15,web,1,52,0.266986203,Asian,Male,Brazil,,,,
10799,238.8102421,3.000155286,0,8,1,travel,10,mobile,1,34,0.015348681,Asian,Female,Brazil,,,,
10800,191.6858371,6.902734262,0,2,1,travel,21,branch,0,45,0.407094583,Black,Female,China,,,,
10801,102.8502224,11.62519076,0,5,0,grocery,6,web,1,31,0.507774133,Asian,Other,China,,,,
10802,182.9194899,0.255241341,0,8,0,travel,0,mobile,0,51,0.297262719,Black,Male,India,,,,
10803,363.419791,3.712858913,0,1,0,electronics,8,branch,1,65,0.383361882,Other,Male,UK,,,,
10804,91.37140205,0.166933055,0,4,0,travel,5,mobile,0,28,0.133058233,Black,Male,China,,,,
10805,162.1903556,3.159409538,0,5,0,grocery,23,mobile,0,74,0.277289903,Other,Other,China,,,,
10806,515.7307289,10.82642782,0,3,0,luxury,12,mobile,0,30,0.240095348,Asian,Other,India,,,,
10807,275.7512219,2.243874931,0,2,0,travel,20,web,0,50,0.300986854,White,Male,Nigeria,,,,
10808,104.0876394,13.47446724,0,3,0,grocery,11,web,1,74,0.299054111,Other,Male,China,,,,
10809,260.5199811,4.979490725,0,5,0,travel,22,branch,0,72,0.558968371,Asian,Other,UK,,,,
10810,35.03136941,13.60228503,0,7,0,travel,18,mobile,1,19,0.25059694,Other,Other,Brazil,,,,
10811,157.2408471,7.076898861,0,2,0,electronics,16,mobile,0,51,0.940961263,Asian,Female,France,,,,
10812,260.3221779,0.545923351,0,7,1,grocery,22,web,1,70,0.51127483,Asian,Female,France,,,,
10813,220.726012,1.314305829,0,6,0,grocery,20,web,1,46,0.128966006,White,Female,India,,,,
10814,258.5731706,2.505783053,1,7,0,clothing,0,mobile,1,54,0.279606271,Black,Male,China,,,,
10815,299.1701771,0.9322918,0,7,0,clothing,8,mobile,0,21,0.729757496,White,Male,India,,,,
10816,233.2525259,3.415109125,0,9,0,grocery,21,mobile,0,29,0.013659038,Other,Male,India,,,,
10817,228.5100228,3.18731518,0,7,0,electronics,22,web,1,43,0.937817986,White,Other,India,,,,
10818,194.9425383,15.64736964,0,6,1,travel,7,mobile,1,75,0.445176922,Asian,Female,Brazil,,,,
10819,62.43440057,2.84340272,0,8,1,luxury,1,mobile,1,78,0.521079023,Asian,Other,Nigeria,,,,
10820,342.9502364,7.700184388,0,7,0,travel,17,web,0,45,0.988412236,White,Other,Brazil,,,,
10821,161.6120944,14.22885563,0,6,0,luxury,3,web,1,20,0.503403086,Other,Other,France,,,,
10822,271.0375205,10.47740061,0,4,0,electronics,0,web,0,37,0.947743994,Black,Male,France,,,,
10823,319.5142839,1.170186015,0,7,0,clothing,23,web,1,27,0.915231116,Black,Male,France,,,,
10824,108.5280654,3.426191633,0,8,0,grocery,20,mobile,1,69,0.941315529,Asian,Other,Nigeria,,,,
10825,116.631018,2.136558449,0,8,0,electronics,11,web,1,35,0.812373057,Black,Female,Nigeria,,,,
10826,129.8541801,2.552950717,0,4,0,luxury,15,web,0,70,0.296398085,Black,Male,UK,,,,
10827,387.0292394,2.23774282,0,9,1,grocery,22,mobile,0,70,0.346382484,Other,Male,Nigeria,,,,
10828,75.79672675,8.7538327,0,3,0,luxury,17,branch,0,70,0.364984068,Black,Other,France,,,,
10829,431.9537644,3.008668872,0,9,0,travel,4,mobile,1,44,0.97918084,White,Male,Nigeria,,,,
10830,193.3513571,3.708477358,0,3,0,travel,15,mobile,0,48,0.360755504,Other,Female,Nigeria,,,,
10831,203.5745401,20.21275372,0,7,0,travel,8,mobile,1,44,0.108689309,White,Other,Nigeria,,,,
10832,309.9188934,0.309266766,0,4,0,grocery,8,mobile,0,59,0.778328895,Asian,Male,India,,,,
10833,177.5167708,3.346739613,0,5,0,clothing,1,mobile,0,18,0.366063292,Other,Other,China,,,,
10834,345.5313558,7.437466783,0,3,1,clothing,13,mobile,0,23,0.620935912,Black,Other,China,,,,
10835,108.4074835,0.819434372,0,2,1,luxury,10,mobile,1,28,0.924360412,Other,Female,Nigeria,,,,
10836,422.8522467,4.727717186,0,8,1,clothing,1,branch,1,51,0.575505577,Asian,Female,India,,,,
10837,115.5146223,1.368664281,0,7,0,clothing,15,mobile,1,56,0.637700178,White,Male,France,,,,
10838,433.5161926,10.10224611,1,7,0,luxury,20,mobile,1,37,0.642862564,Asian,Other,UK,,,,
10839,118.0931808,1.980790258,0,8,0,luxury,18,mobile,1,70,0.612399186,Other,Male,Brazil,,,,
10840,132.8709928,1.995398816,0,1,0,luxury,12,mobile,0,38,0.159769377,White,Male,China,,,,
10841,67.73794471,4.558927958,0,8,0,grocery,16,mobile,0,38,0.456415415,White,Male,UK,,,,
10842,85.89633374,1.014027078,0,5,0,luxury,0,branch,1,35,0.00766402,Other,Female,Brazil,,,,
10843,162.2288486,1.676584993,0,8,0,grocery,20,web,0,38,0.626264804,Asian,Other,China,,,,
10844,198.7690699,2.694684085,0,9,1,grocery,18,web,1,36,0.575358295,Black,Other,France,,,,
10845,328.7745443,2.181976744,1,2,0,grocery,15,mobile,1,21,0.318137219,Asian,Female,India,,,,
10846,140.5390883,3.7209101,0,3,0,luxury,12,branch,0,30,0.523895503,Black,Female,Nigeria,,,,
10847,221.0705613,4.576957482,0,6,0,clothing,18,branch,0,35,0.493057782,Asian,Male,India,,,,
