ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud
10754,85.06756007927946,2.3289928006023835,0,6,0,clothing,17,mobile,1
10755,318.99549177549136,2.3226778996963455,0,9,0,clothing,15,mobile,1
10756,390.6169738718474,1.0847527864318203,0,3,0,grocery,12,web,0
10757,278.2727617660398,0.6070154175708056,1,4,0,clothing,6,mobile,0
10758,59.26955857498311,6.741233038767219,0,8,0,luxury,13,mobile,0
10759,107.70811003970498,7.349042257247513,0,5,0,luxury,0,branch,0
10760,238.16379589647445,17.370931697368594,1,5,0,luxury,20,web,1
10761,137.5261801936569,7.423246497421513,0,1,0,grocery,20,web,0
10762,122.80945810636854,1.3942889000339127,0,6,0,luxury,11,mobile,1
10763,124.2744232576045,0.204717188,0,2,0,grocery,2,branch,1
10764,365.6072812896932,21.14648803703449,0,1,0,grocery,17,web,1
10765,255.5598937547327,2.0809927463036972,0,6,0,grocery,10,web,0
10766,129.8132676804551,1.869625395803168,0,5,0,clothing,19,mobile,0
10767,212.41520048334922,11.819920590852824,0,5,0,travel,6,mobile,0
10768,51.70650810212314,4.3985875355725454,0,9,0,grocery,9,mobile,1
10769,107.8816360951011,1.2095373245896728,0,3,0,luxury,18,branch,0
10770,342.08554473974425,10.995462526370122,0,1,0,grocery,12,mobile,0
10771,35.655518270002226,25.073860485452563,0,8,0,electronics,13,web,1
10772,257.78230264263095,0.45333695755388376,0,5,1,clothing,14,web,1
10773,16.48306062751492,9.911633258633449,0,5,1,luxury,5,mobile,1
10774,495.6172151703479,2.475710427059957,0,8,1,clothing,6,web,1
10775,105.75160578707626,3.7124481743879363,1,8,0,clothing,12,branch,1
10776,223.68765976161015,12.314706858537603,0,2,1,electronics,15,mobile,0
10777,181.85260043607363,18.130311275843198,0,3,1,grocery,14,web,0
10778,186.8333022967259,1.520167899373184,0,1,1,luxury,17,web,1
10779,209.64542987244852,1.1966871547699887,0,3,1,travel,2,mobile,0
10780,29.02484785004552,0.41971621678021104,0,4,0,clothing,15,web,1
10781,189.71277762531545,4.125374757362633,0,7,0,travel,0,web,0
10782,144.02498218988254,0.068488916,0,9,0,travel,23,mobile,1
10783,106.2442000726616,2.654276913957605,0,5,0,grocery,0,branch,1
10784,85.02732673038051,0.3810802834506704,0,1,1,travel,18,web,0
10785,193.25024269838465,2.5978670628024685,0,2,0,luxury,5,branch,0
10786,69.57965825475256,0.2037568041660786,1,2,0,grocery,10,branch,0
10787,337.9626611649347,9.015637018,0,9,0,travel,23,branch,1
10788,235.42650636550982,1.1769600033371912,0,7,0,grocery,6,branch,1
10789,201.9531526011608,1.9897821721232534,1,2,0,luxury,2,branch,1
10790,328.44338078869015,10.20295050681965,0,1,0,clothing,5,web,0
10791,24.074259224539837,6.857345232599363,0,5,0,electronics,0,web,0
10792,50.04072411170179,1.2361462448430158,0,1,1,grocery,7,branch,0
10793,242.8264843719183,0.37307583500910063,0,9,0,electronics,13,mobile,1
10794,89.43371155512946,6.288165134982314,0,3,1,clothing,3,branch,1
10795,99.52913850421402,2.4772435399813624,0,2,0,luxury,3,mobile,1
10796,43.03891590973045,7.263880493255747,0,6,0,clothing,22,web,0
10797,69.76006209916552,2.946592138637042,0,3,0,electronics,22,mobile,0
10798,343.0523650817441,2.1232580854590024,1,5,0,luxury,15,web,1
10799,238.81024213086928,3.0001552861672187,0,8,1,travel,10,mobile,1
10800,191.68583713721245,6.902734262099876,0,2,1,travel,21,branch,0
10801,102.85022243131768,11.625190761479418,0,5,0,grocery,6,web,1
10802,182.9194898699561,0.25524134093185025,0,8,0,travel,0,mobile,0
10803,363.41979103966565,3.712858912595415,0,1,0,electronics,8,branch,1
10804,91.37140205273863,0.1669330545946356,0,4,0,travel,5,mobile,0
10805,162.19035556701022,3.1594095378978104,0,5,0,grocery,23,mobile,0
10806,515.7307289,10.826427816607104,0,3,0,luxury,12,mobile,0
10807,275.75122191504846,2.2438749306370767,0,2,0,travel,20,web,0
10808,104.08763935160034,13.474467241048089,0,3,0,grocery,11,web,1
10809,260.51998107657283,4.979490725,0,5,0,travel,22,branch,0
10810,35.03136941285811,13.602285025402743,0,7,0,travel,18,mobile,1
10811,157.24084705041562,7.076898860641645,0,2,0,electronics,16,mobile,0
10812,260.32217791368197,0.5459233512852381,0,7,1,grocery,22,web,1
10813,220.72601204826617,1.3143058286697984,0,6,0,grocery,20,web,1
10814,258.57317064435455,2.5057830533477836,1,7,0,clothing,0,mobile,1
10815,299.17017713746867,0.9322917999601944,0,7,0,clothing,8,mobile,0
10816,233.25252591627574,3.4151091248914094,0,9,0,grocery,21,mobile,0
10817,228.51002282560003,3.187315179563388,0,7,0,electronics,22,web,1
10818,194.94253828336198,15.647369644540145,0,6,1,travel,7,mobile,1
10819,62.43440057313221,2.843402720221609,0,8,1,luxury,1,mobile,1
10820,342.9502364465071,7.700184388005658,0,7,0,travel,17,web,0
10821,161.61209438493302,14.228855632292083,0,6,0,luxury,3,web,1
10822,271.0375205117311,10.477400613213517,0,4,0,electronics,0,web,0
10823,319.5142839373069,1.170186014501976,0,7,0,clothing,23,web,1
10824,108.5280654474075,3.4261916333252023,0,8,0,grocery,20,mobile,1
10825,116.6310179724414,2.136558448846862,0,8,0,electronics,11,web,1
10826,129.85418009338397,2.552950716945151,0,4,0,luxury,15,web,0
10827,387.02923935452645,2.2377428197264044,0,9,1,grocery,22,mobile,0
10828,75.79672674911532,8.7538327,0,3,0,luxury,17,branch,0
10829,431.95376437916747,3.008668872288005,0,9,0,travel,4,mobile,1
10830,193.3513571298666,3.708477358484315,0,3,0,travel,15,mobile,0
10831,203.57454007119048,20.21275372,0,7,0,travel,8,mobile,1
10832,309.9188933721302,0.3092667655055761,0,4,0,grocery,8,mobile,0
10833,177.5167708,3.3467396129063447,0,5,0,clothing,1,mobile,0
10834,345.5313557559907,7.437466782882648,0,3,1,clothing,13,mobile,0
10835,108.40748350404714,0.8194343717052126,0,2,1,luxury,10,mobile,1
10836,422.8522467,4.727717185506069,0,8,1,clothing,1,branch,1
10837,115.51462229180194,1.3686642805297335,0,7,0,clothing,15,mobile,1
10838,433.5161925686192,10.102246107523086,1,7,0,luxury,20,mobile,1
10839,118.09318079873181,1.9807902576870016,0,8,0,luxury,18,mobile,1
10840,132.87099283025137,1.9953988161733864,0,1,0,luxury,12,mobile,0
10841,67.73794471462334,4.558927957851262,0,8,0,grocery,16,mobile,0
10842,85.89633374148492,1.0140270780720793,0,5,0,luxury,0,branch,1
10843,162.22884862933196,1.6765849931496972,0,8,0,grocery,20,web,0
10844,198.7690699115133,2.6946840850210796,0,9,1,grocery,18,web,1
10845,328.7745442784054,2.181976744466279,1,2,0,grocery,15,mobile,1
10846,140.5390882694801,3.720910099702843,0,3,0,luxury,12,branch,0
10847,221.0705612644474,4.576957482399679,0,6,0,clothing,18,branch,0
10848,189.0923295628555,4.181249202744009,0,9,1,clothing,2,branch,1
10849,238.66807098369836,5.309015365618719,0,8,0,luxury,2,web,1
10850,97.14774527851088,1.8390370931998508,0,6,1,clothing,0,web,1
10851,107.08432224190494,0.6758134818435331,0,5,0,luxury,2,branch,0
10852,97.17953546,7.152433925622819,0,3,1,grocery,15,web,0
10853,372.11592116285686,9.511680581,0,4,0,travel,20,web,0
10854,425.5372276481495,1.4853381110834647,0,7,0,electronics,7,mobile,1
10855,103.3086292619451,2.6135798070767824,0,7,0,luxury,22,mobile,0
10856,105.05686742216669,3.451448504866366,0,3,0,grocery,15,mobile,0
10857,262.45865150561724,3.8106307187852635,0,4,1,travel,12,branch,0
10858,456.90630867467837,5.386556438468142,0,3,0,grocery,12,mobile,0
10859,522.6359626,0.21246712663969158,0,2,0,electronics,10,branch,1
10860,99.41283399067821,6.3912746739604485,0,6,0,clothing,3,mobile,0
10861,121.45783938440258,0.3198721052499218,0,7,0,clothing,3,branch,1
10862,206.36271609744222,3.1582717862069924,0,4,0,grocery,14,web,0
10863,213.6808967321293,8.791753126070937,0,5,0,electronics,3,branch,0
10864,144.85066083877697,3.000245531,0,8,1,grocery,7,web,1
10865,83.39004635412466,0.8072430934137018,0,9,1,clothing,23,mobile,1
10866,162.42646844257337,21.00981980483523,0,7,1,grocery,1,web,0
10867,522.2710113177191,11.00400060323893,0,1,0,travel,14,web,0
10868,108.37619710171718,7.377018957790202,0,3,0,electronics,22,mobile,1
10869,197.25908827028482,2.650990343,0,5,0,clothing,13,branch,0
10870,752.0290827719002,1.015759408514852,0,3,0,grocery,20,branch,0
10871,107.09664439064517,14.18605705,0,1,0,electronics,1,branch,0
10872,271.1072946843989,3.8001876749695107,1,2,1,grocery,2,mobile,0
10873,536.8209888806703,9.564738267217226,0,8,0,clothing,10,branch,1
10874,255.14015274902957,2.0934737186702717,0,7,0,electronics,6,web,1
10875,354.6836374670661,2.0420094592919322,0,3,1,clothing,15,mobile,0
10876,296.6147599080292,21.18201152219413,0,4,1,travel,21,branch,0
10877,241.10751682712842,3.6889766827014867,0,3,0,travel,21,web,1
10878,416.3564640858656,0.7581592462516727,0,4,0,luxury,6,web,0
10879,265.22542027154094,1.2402218337900504,0,8,0,electronics,21,branch,0
10880,146.0093736457544,3.2883623688391737,0,9,0,travel,10,mobile,1
10881,186.33387890734076,0.21699588848932816,0,7,1,luxury,1,web,0
10882,218.9366127693832,3.1044487479506184,0,9,0,electronics,7,web,1
10883,120.86943791068047,2.714513532266261,0,9,1,clothing,6,web,1
10884,192.5747664735923,7.555576493739132,1,7,1,grocery,5,web,1
10885,172.73376495986835,2.192074943490205,0,7,1,grocery,15,branch,1
10886,264.6582018950599,20.241723304546795,0,8,0,clothing,20,mobile,0
10887,630.9732403,0.9969515288382607,0,3,0,travel,10,web,0
10888,200.9795313383433,4.470037842,0,8,0,grocery,21,web,0
10889,464.5214189680339,0.4699014560369155,0,1,1,clothing,2,web,1
10890,258.1081746834735,6.6187388126043185,0,6,1,luxury,17,mobile,0
10891,191.9372091408843,26.25114968616743,0,2,0,luxury,8,web,0
10892,115.4205074035134,8.550122478,0,7,0,clothing,16,mobile,1
10893,193.00025045010204,4.056316191413499,0,3,0,electronics,1,mobile,0
10894,184.42908706809692,3.3154314287330013,0,5,0,travel,9,mobile,0
10895,91.63589571179122,9.009957025026301,0,2,0,travel,9,mobile,1
10896,104.42237125417573,13.742336755940503,0,1,0,clothing,16,branch,0
10897,220.26145157520097,22.644067840215143,0,5,0,grocery,7,branch,0
10898,461.4780263259032,2.525371203319998,1,9,0,travel,19,branch,1
10899,158.32163222647148,23.507015093510443,0,9,0,travel,5,web,1
10900,40.910112505454606,0.8475770463126964,0,7,0,luxury,10,mobile,0
10901,66.53443195744752,1.4621317165214232,0,9,0,luxury,4,mobile,1
10902,275.86040758204365,0.4661504095801696,0,4,0,luxury,23,branch,1
10903,49.998627726338086,1.5854755731109773,0,3,1,travel,9,branch,0
10904,306.5783667357428,7.303743847381839,0,4,1,travel,22,mobile,1
10905,265.4879271845947,9.584041271673133,0,7,1,travel,0,branch,1
10906,154.18818091061283,7.545534633225963,0,8,0,grocery,7,web,0
10907,92.34931956712785,4.985684557244926,0,2,0,grocery,3,web,0
10908,137.4227780911875,3.6073887659052097,0,5,1,grocery,6,web,0
10909,216.3734391911797,6.167081697555846,0,5,0,electronics,18,mobile,0
10910,51.681317461009044,2.4783186525030576,0,9,0,travel,14,branch,1
10911,431.1715310485566,9.203961386406275,0,3,0,travel,1,web,0
10912,214.94316569904584,5.653458276,0,6,0,clothing,16,web,1
10913,232.8607441652156,5.983408884482118,0,5,1,clothing,20,web,1
10914,264.17326785479304,3.838663952135079,0,2,1,electronics,15,web,1
10915,403.8842666424575,10.824081513405531,0,2,1,clothing,13,web,0
10916,193.34656700247177,1.4518599931677256,1,4,1,grocery,2,branch,1
10917,275.97735536568797,2.399442850341681,0,4,0,electronics,18,web,0
10918,93.70722910833351,7.517345726741431,0,7,0,electronics,7,web,1
10919,524.0374844181042,3.393745620459811,1,1,0,electronics,16,web,0
10920,183.7579314273596,11.000774938075775,0,6,0,luxury,17,mobile,1
10921,93.29806274,2.126293473411878,0,9,0,clothing,0,branch,1
10922,115.44579070655354,2.3048640016158792,0,2,1,travel,6,web,1
10923,22.385705248707392,10.979238151213789,0,5,0,luxury,3,branch,0
10924,114.82807225678575,3.121561262759425,0,4,0,grocery,2,web,0
10925,8.729925638013091,3.6296390538849717,0,4,0,luxury,18,mobile,0
10926,290.0877893006185,2.0230552296331963,0,8,0,grocery,9,mobile,1
10927,227.84774945370447,1.6194482474208616,0,6,0,travel,2,mobile,1
10928,70.40474346166971,5.334822681612396,0,7,1,travel,1,mobile,1
10929,160.58272460596962,0.6382616073499119,0,9,0,clothing,4,web,1
10930,166.20201334540184,10.571102543255053,0,3,0,luxury,16,branch,0
10931,57.39028081446755,7.552560855219107,0,2,0,travel,4,web,0
10932,139.7368688280975,1.0582262030918634,0,3,1,grocery,13,mobile,1
10933,170.1617642552844,5.9211768079372185,0,8,0,travel,15,mobile,0
10934,136.74943413116128,4.614473969905112,0,9,1,clothing,23,web,1
10935,93.21630961,1.0199841925754085,0,5,1,grocery,22,web,0
10936,67.91665891135925,1.5955438321319821,0,8,0,electronics,13,branch,0
10937,132.94696445721874,2.6295821275750724,0,7,1,clothing,18,branch,1
10938,103.26802462662097,6.007258844796581,0,9,1,clothing,12,branch,1
10939,252.05370478018247,5.090557167267172,1,4,0,electronics,11,branch,0
10940,420.4571937703785,3.7989446014445036,0,3,0,travel,15,mobile,0
10941,316.80249489930895,7.3139452863218875,0,9,1,clothing,22,mobile,1
10942,174.4840486500362,7.092801558,0,8,0,electronics,16,branch,0
10943,96.32161543913746,4.809830158439219,0,7,1,electronics,21,branch,1
10944,311.0060576177477,7.7320827873884745,0,1,0,clothing,19,mobile,0
10945,262.85026704649107,2.034305721410881,0,2,1,luxury,5,mobile,1
10946,401.15173563408473,10.653654320275558,0,9,0,clothing,13,mobile,1
10947,193.5003205838232,4.7713921429488915,0,5,0,luxury,15,branch,1
10948,506.2393555572168,8.640080146393506,0,1,1,travel,2,branch,0
10949,193.5447008082443,3.951365191244089,0,9,0,electronics,20,mobile,1
10950,95.92077843233479,1.2323055555744116,0,1,0,grocery,18,mobile,0
10951,111.67708129511864,3.9089098675548395,0,8,0,clothing,6,web,1
10952,243.68635806655772,2.319007819591044,1,5,0,grocery,4,web,1
10953,103.03166165846488,5.978354074310426,0,6,0,travel,19,mobile,0
10954,503.96274685686075,3.229350724244189,0,1,0,clothing,22,mobile,0
10955,229.5800628,9.042884613749184,0,2,0,grocery,22,web,1
10956,171.62119421076736,5.667144761719639,0,7,0,travel,9,branch,0
10957,182.6478563,5.768687203078066,0,2,0,luxury,8,mobile,1
10958,135.59867559056147,1.2241049258176246,0,5,0,travel,2,mobile,1
10959,30.731420703545375,20.754500439352903,0,9,0,clothing,9,mobile,1
10960,111.74623237260039,9.215533592,0,5,0,clothing,15,branch,1
10961,463.6356657698427,7.779601476753889,0,3,0,clothing,23,web,1
10962,197.35499916874105,2.003994248925862,0,6,0,travel,22,branch,1
10963,341.68726369265954,3.8353859503353664,0,7,0,clothing,8,branch,1
10964,348.30957304750876,0.7373008203966134,0,8,0,travel,1,mobile,1
10965,161.74451088013063,3.866105857,0,3,0,electronics,5,mobile,0
10966,265.86170153489184,0.7884720282182174,0,4,0,electronics,4,web,1
10967,34.75065093671449,4.026406750608711,0,4,1,electronics,2,branch,1
10968,439.19481850126203,5.230885025200214,0,2,0,grocery,6,web,1
10969,415.86521079753925,2.4730881560792133,0,7,0,electronics,14,branch,1
10970,238.92713429439408,3.451205818912235,0,4,0,electronics,20,mobile,0
10971,202.63534859406343,10.423411760822123,0,4,1,travel,5,web,1
10972,163.38936943238596,0.5746033695790959,0,8,0,travel,3,branch,1
10973,368.53550108468335,7.844669274243852,0,6,0,clothing,22,mobile,1
10974,287.4615960790161,0.9361954462854858,0,6,1,clothing,12,mobile,1
10975,124.11793205236062,0.18699338094022144,0,9,0,clothing,22,branch,0
10976,59.879591747903916,1.0263622421882912,0,4,0,travel,4,mobile,0
10977,49.17146549287276,7.2417678441868265,0,9,0,travel,14,branch,1
10978,365.9336547082129,2.5970289192452105,0,1,0,electronics,6,branch,0
10979,160.6823343229997,10.298999218863692,0,9,0,luxury,6,branch,1
10980,236.1494139580177,3.719124808202527,0,1,0,travel,9,branch,1
10981,176.78235092404393,0.11250812640730205,1,7,0,luxury,12,mobile,1
10982,49.84328842022304,6.3064845642023295,1,6,1,travel,23,branch,1
10983,35.65770141306972,0.5839777284825494,0,7,0,travel,10,branch,0
10984,117.28154731747642,7.7884898837488326,0,9,0,grocery,0,branch,0
10985,125.5862258781274,0.9202305136753688,1,4,0,luxury,19,mobile,1
10986,125.5215003,2.1190089036179844,0,9,1,grocery,10,web,0
10987,128.4966079178995,7.162140306214417,0,3,1,electronics,0,branch,1
10988,604.2322837,15.42078041703328,0,9,0,grocery,2,web,1
10989,338.19597623538067,2.321570830073953,0,1,0,grocery,7,web,0
10990,199.4339520626813,8.842174673288616,0,5,0,electronics,12,branch,0
10991,157.59282205878867,1.0584980774936643,1,5,0,luxury,6,web,1
10992,161.9073318078599,8.229984879872239,0,1,0,clothing,2,web,0
10993,280.27033758895675,5.357331380965303,0,1,1,travel,19,branch,1
10994,156.4618645023267,1.0705691314104895,0,3,0,luxury,1,mobile,1
10995,315.1599225,1.8012922161295328,0,9,1,electronics,17,web,1
10996,215.51928321769606,0.7064982296104526,0,7,0,grocery,4,branch,0
10997,607.7815083874699,2.4141639491777993,0,6,0,clothing,17,branch,0
10998,149.28742879696486,1.1385739245226747,0,9,0,grocery,15,web,0
10999,354.57241784813306,5.164093999588103,0,4,0,travel,6,web,0
11000,65.23597968039951,26.019678288705617,1,4,0,electronics,0,web,1
11001,98.41175190526835,0.060409278,1,3,0,clothing,8,branch,1
11002,556.0010576146702,3.8926519272957707,0,5,0,luxury,14,branch,1
11003,306.11546130678045,4.262668019751258,0,5,0,luxury,0,mobile,1
11004,239.19833952029887,12.279193607841272,0,7,0,electronics,16,mobile,1
11005,709.3220824503251,3.5261528048794046,0,7,0,electronics,8,branch,0
11006,159.33822735996745,3.9230395113158476,0,6,0,grocery,22,mobile,0
11007,354.00534864150876,3.190008190703697,0,4,0,clothing,14,web,0
11008,371.6780609,1.5660545874387741,0,7,0,travel,9,mobile,0
11009,478.98140227713475,0.2882998740267766,0,2,0,electronics,19,mobile,1
11010,58.15596783,2.626801056694661,0,9,0,clothing,2,branch,1
11011,158.52280903010094,0.2701244312689906,0,7,1,electronics,4,branch,1
11012,212.81447862869126,3.998013360380087,0,2,0,electronics,1,web,0
11013,473.8536456383721,1.8357454860625344,0,2,0,luxury,21,mobile,0
11014,232.3417732568858,3.813583965136762,0,6,0,clothing,5,branch,0
11015,372.2160436944249,0.7210667211724322,0,7,0,luxury,15,branch,1
11016,53.10970112563101,13.487774777326182,0,9,0,luxury,11,branch,1
11017,131.1272638680523,11.24622853502343,0,4,0,clothing,16,web,1
11018,414.8247592778232,1.053583608490649,0,8,0,luxury,11,web,1
11019,145.30677936741864,2.103738597622139,0,2,1,grocery,16,mobile,1
11020,168.68601413283412,4.753023547911304,0,6,0,travel,21,web,1
11021,468.89486228942286,0.5028943150433292,0,4,0,travel,6,mobile,0
11022,79.49285655736634,2.1891757089249166,0,8,0,grocery,23,mobile,1
11023,97.03772566074672,1.4458311117479719,0,9,0,electronics,15,mobile,1
